,Date,Price,Ticker,Quantity,CostBasis,MV,UnrealizedPnL,Cash,Value
4939,2022-11-30 17:00:00,254.2,VIXY,-630,-178668.0,-178668.0,18522.0,235613.82000000007,-160146.0
4940,2022-11-30 18:00:00,246.186,VIXY,-630,-178668.0,-178668.0,23570.820000000007,235613.82000000007,-155097.18
4941,2022-11-30 18:00:00,13.88,SVIX,630,7638.75,7638.75,1105.6499999999996,-6903.726000000002,8744.4
4942,2022-11-30 19:00:00,241.198,VIXY,-620,-149542.76,-149542.76,0.0,233201.84000000005,-149542.76
4943,2022-11-30 19:00:00,14.17,SVIX,620,8785.4,8785.4,0.0,-6762.026000000003,8785.4
4944,2022-11-30 20:00:00,241.0,VIXY,-620,-149542.76,-149542.76,122.76000000000931,233201.84000000005,-149420.0
4945,2022-11-30 20:00:00,14.16,SVIX,620,8785.4,8785.4,-6.199999999998909,-6762.026000000003,8779.2
4946,2022-11-30 21:00:00,239.6,VIXY,-620,-149542.76,-149542.76,990.7600000000093,233201.84000000005,-148552.0
4947,2022-11-30 21:00:00,14.2,SVIX,620,8785.4,8785.4,18.600000000000364,-6762.026000000003,8804.0
4948,2022-11-30 22:00:00,240.4,VIXY,-620,-149542.76,-149542.76,494.7600000000093,233201.84000000005,-149048.0
4949,2022-11-30 22:00:00,14.2,SVIX,620,8785.4,8785.4,18.600000000000364,-6762.026000000003,8804.0
4950,2022-11-30 23:00:00,14.2,SVIX,620,8785.4,8785.4,18.600000000000364,-6762.026000000003,8804.0
4951,2022-11-30 23:00:00,239.4,VIXY,-620,-149542.76,-149542.76,1114.7600000000093,233201.84000000005,-148428.0
4952,2022-12-01 00:00:00,240.4,VIXY,-620,-149542.76,-149542.76,494.7600000000093,233201.84000000005,-149048.0
4953,2022-12-01 00:00:00,14.2,SVIX,620,8785.4,8785.4,18.600000000000364,-6762.026000000003,8804.0
4954,2022-12-01 09:00:00,242.2,VIXY,-620,-149542.76,-149542.76,-621.2399999999907,233201.84000000005,-150164.0
4955,2022-12-01 09:00:00,14.01,SVIX,620,8785.4,8785.4,-99.19999999999891,-6762.026000000003,8686.2
4956,2022-12-01 12:00:00,240.8,VIXY,-620,-149542.76,-149542.76,246.7600000000093,233201.84000000005,-149296.0
4957,2022-12-01 12:00:00,14.01,SVIX,620,8785.4,8785.4,-99.19999999999891,-6762.026000000003,8686.2
4958,2022-12-01 13:00:00,240.6,VIXY,-620,-149542.76,-149542.76,370.7600000000093,233201.84000000005,-149172.0
4959,2022-12-01 13:00:00,14.16,SVIX,620,8785.4,8785.4,-6.199999999998909,-6762.026000000003,8779.2
4960,2022-12-01 14:00:00,239.9,VIXY,-620,-149542.76,-149542.76,804.7600000000093,233201.84000000005,-148738.0
4961,2022-12-01 14:00:00,14.23,SVIX,620,8785.4,8785.4,37.20000000000073,-6762.026000000003,8822.6
4962,2022-12-01 15:00:00,242.4,VIXY,-620,-149542.76,-149542.76,-745.2399999999907,233201.84000000005,-150288.0
4963,2022-12-01 15:00:00,14.09,SVIX,620,8785.4,8785.4,-49.600000000000364,-6762.026000000003,8735.8
4964,2022-12-01 16:00:00,242.8,VIXY,-620,-149542.76,-149542.76,-993.2399999999907,233201.84000000005,-150536.0
4965,2022-12-01 16:00:00,14.05,SVIX,620,8785.4,8785.4,-74.39999999999964,-6762.026000000003,8711.0
4966,2022-12-01 17:00:00,14.17,SVIX,620,8785.4,8785.4,0.0,-6762.026000000003,8785.4
4967,2022-12-01 17:00:00,240.8,VIXY,-620,-149542.76,-149542.76,246.7600000000093,233201.84000000005,-149296.0
4968,2022-12-01 18:00:00,240.0,VIXY,-620,-149542.76,-149542.76,742.7600000000093,233201.84000000005,-148800.0
4969,2022-12-01 18:00:00,14.225,SVIX,620,8785.4,8785.4,34.100000000000364,-6762.026000000003,8819.5
4970,2022-12-01 19:00:00,238.6,VIXY,-620,-149542.76,-149542.76,1610.7600000000093,233201.84000000005,-147932.0
4971,2022-12-01 19:00:00,14.3,SVIX,620,8785.4,8785.4,80.60000000000036,-6762.026000000003,8866.0
4972,2022-12-01 20:00:00,14.44,SVIX,620,8785.4,8785.4,167.39999999999964,-6762.026000000003,8952.8
4973,2022-12-01 20:00:00,236.8,VIXY,-620,-149542.76,-149542.76,2726.7600000000093,233201.84000000005,-146816.0
4974,2022-12-01 21:00:00,14.37,SVIX,620,8785.4,8785.4,124.0,-6762.026000000003,8909.4
4975,2022-12-01 21:00:00,237.8,VIXY,-620,-149542.76,-149542.76,2106.7600000000093,233201.84000000005,-147436.0
4976,2022-12-01 22:00:00,238.4,VIXY,-620,-149542.76,-149542.76,1734.7600000000093,233201.84000000005,-147808.0
4977,2022-12-01 22:00:00,14.37,SVIX,620,8785.4,8785.4,124.0,-6762.026000000003,8909.4
4978,2022-12-01 23:00:00,14.34,SVIX,620,8785.4,8785.4,105.39999999999964,-6762.026000000003,8890.8
4979,2022-12-01 23:00:00,237.8,VIXY,-620,-149542.76,-149542.76,2106.7600000000093,233201.84000000005,-147436.0
4980,2022-12-02 00:00:00,14.33,SVIX,620,8785.4,8785.4,99.20000000000073,-6762.026000000003,8884.6
4981,2022-12-02 00:00:00,239.0,VIXY,-620,-149542.76,-149542.76,1362.7600000000093,233201.84000000005,-148180.0
4982,2022-12-02 12:00:00,14.33,SVIX,620,8785.4,8785.4,99.20000000000073,-6762.026000000003,8884.6
4983,2022-12-02 12:00:00,238.0,VIXY,-620,-149542.76,-149542.76,1982.7600000000093,233201.84000000005,-147560.0
4984,2022-12-02 13:00:00,242.6,VIXY,-620,-149542.76,-149542.76,-869.2399999999907,233201.84000000005,-150412.0
4985,2022-12-02 13:00:00,14.12,SVIX,620,8785.4,8785.4,-31.0,-6762.026000000003,8754.4
4986,2022-12-02 14:00:00,14.44,SVIX,620,8785.4,8785.4,167.39999999999964,-6762.026000000003,8952.8
4987,2022-12-02 14:00:00,236.6,VIXY,-620,-149542.76,-149542.76,2850.7600000000093,233201.84000000005,-146692.0
4988,2022-12-02 15:00:00,234.8,VIXY,-620,-149542.76,-149542.76,3966.7600000000093,233201.84000000005,-145576.0
4989,2022-12-02 15:00:00,14.53,SVIX,620,8785.4,8785.4,223.20000000000073,-6762.026000000003,9008.6
4990,2022-12-02 16:00:00,235.78,VIXY,-620,-149542.76,-149542.76,3359.1600000000035,233201.84000000005,-146183.6
4991,2022-12-02 16:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
4992,2022-12-02 17:00:00,14.35,SVIX,620,8785.4,8785.4,111.60000000000036,-6762.026000000003,8897.0
4993,2022-12-02 17:00:00,237.9,VIXY,-620,-149542.76,-149542.76,2044.7600000000093,233201.84000000005,-147498.0
4994,2022-12-02 18:00:00,14.49,SVIX,620,8785.4,8785.4,198.39999999999964,-6762.026000000003,8983.8
4995,2022-12-02 18:00:00,235.5,VIXY,-620,-149542.76,-149542.76,3532.7600000000093,233201.84000000005,-146010.0
4996,2022-12-02 19:00:00,232.38,VIXY,-620,-149542.76,-149542.76,5467.1600000000035,233201.84000000005,-144075.6
4997,2022-12-02 19:00:00,14.7,SVIX,620,8785.4,8785.4,328.60000000000036,-6762.026000000003,9114.0
4998,2022-12-02 20:00:00,232.4,VIXY,-620,-149542.76,-149542.76,5454.760000000009,233201.84000000005,-144088.0
4999,2022-12-02 20:00:00,14.6904,SVIX,620,8785.4,8785.4,322.64800000000105,-6762.026000000003,9108.048
5000,2022-12-02 21:00:00,233.58,VIXY,-620,-149542.76,-149542.76,4723.1600000000035,233201.84000000005,-144819.6
5001,2022-12-02 21:00:00,14.65,SVIX,620,8785.4,8785.4,297.60000000000036,-6762.026000000003,9083.0
5002,2022-12-02 22:00:00,233.58,VIXY,-620,-149542.76,-149542.76,4723.1600000000035,233201.84000000005,-144819.6
5003,2022-12-02 22:00:00,14.65,SVIX,620,8785.4,8785.4,297.60000000000036,-6762.026000000003,9083.0
5004,2022-12-05 09:00:00,235.4,VIXY,-620,-149542.76,-149542.76,3594.7600000000093,233201.84000000005,-145948.0
5005,2022-12-05 09:00:00,14.65,SVIX,620,8785.4,8785.4,297.60000000000036,-6762.026000000003,9083.0
5006,2022-12-05 12:00:00,14.53,SVIX,620,8785.4,8785.4,223.20000000000073,-6762.026000000003,9008.6
5007,2022-12-05 12:00:00,234.8,VIXY,-620,-149542.76,-149542.76,3966.7600000000093,233201.84000000005,-145576.0
5008,2022-12-05 13:00:00,14.49,SVIX,620,8785.4,8785.4,198.39999999999964,-6762.026000000003,8983.8
5009,2022-12-05 13:00:00,236.4,VIXY,-620,-149542.76,-149542.76,2974.7600000000093,233201.84000000005,-146568.0
5010,2022-12-05 14:00:00,14.55,SVIX,620,8785.4,8785.4,235.60000000000036,-6762.026000000003,9021.0
5011,2022-12-05 14:00:00,234.4,VIXY,-620,-149542.76,-149542.76,4214.760000000009,233201.84000000005,-145328.0
5012,2022-12-05 15:00:00,14.636,SVIX,620,8785.4,8785.4,288.9200000000001,-6762.026000000003,9074.32
5013,2022-12-05 15:00:00,233.0,VIXY,-620,-149542.76,-149542.76,5082.760000000009,233201.84000000005,-144460.0
5014,2022-12-05 16:00:00,235.8,VIXY,-620,-149542.76,-149542.76,3346.7600000000093,233201.84000000005,-146196.0
5015,2022-12-05 16:00:00,14.47,SVIX,620,8785.4,8785.4,186.0,-6762.026000000003,8971.4
5016,2022-12-05 17:00:00,14.33,SVIX,620,8785.4,8785.4,99.20000000000073,-6762.026000000003,8884.6
5017,2022-12-05 17:00:00,238.0,VIXY,-620,-149542.76,-149542.76,1982.7600000000093,233201.84000000005,-147560.0
5018,2022-12-05 18:00:00,239.3,VIXY,-620,-149542.76,-149542.76,1176.7600000000093,233201.84000000005,-148366.0
5019,2022-12-05 18:00:00,14.24,SVIX,620,8785.4,8785.4,43.399999999999636,-6762.026000000003,8828.8
5020,2022-12-05 19:00:00,240.0,VIXY,-620,-149542.76,-149542.76,742.7600000000093,233201.84000000005,-148800.0
5021,2022-12-05 19:00:00,14.2,SVIX,620,8785.4,8785.4,18.600000000000364,-6762.026000000003,8804.0
5022,2022-12-05 20:00:00,14.38,SVIX,620,8785.4,8785.4,130.20000000000073,-6762.026000000003,8915.6
5023,2022-12-05 20:00:00,236.8,VIXY,-620,-149542.76,-149542.76,2726.7600000000093,233201.84000000005,-146816.0
5024,2022-12-05 21:00:00,237.2,VIXY,-620,-149542.76,-149542.76,2478.7600000000093,233201.84000000005,-147064.0
5025,2022-12-05 21:00:00,14.39,SVIX,620,8785.4,8785.4,136.40000000000146,-6762.026000000003,8921.800000000001
5026,2022-12-05 22:00:00,238.0,VIXY,-620,-149542.76,-149542.76,1982.7600000000093,233201.84000000005,-147560.0
5027,2022-12-05 22:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5028,2022-12-05 23:00:00,236.6,VIXY,-620,-149542.76,-149542.76,2850.7600000000093,233201.84000000005,-146692.0
5029,2022-12-05 23:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5030,2022-12-06 00:00:00,235.8,VIXY,-620,-149542.76,-149542.76,3346.7600000000093,233201.84000000005,-146196.0
5031,2022-12-06 00:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5032,2022-12-06 09:00:00,235.6,VIXY,-620,-149542.76,-149542.76,3470.7600000000093,233201.84000000005,-146072.0
5033,2022-12-06 09:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5034,2022-12-06 10:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5035,2022-12-06 10:00:00,237.2,VIXY,-620,-149542.76,-149542.76,2478.7600000000093,233201.84000000005,-147064.0
5036,2022-12-06 11:00:00,235.8,VIXY,-620,-149542.76,-149542.76,3346.7600000000093,233201.84000000005,-146196.0
5037,2022-12-06 11:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5038,2022-12-06 13:00:00,234.6,VIXY,-620,-149542.76,-149542.76,4090.7600000000093,233201.84000000005,-145452.0
5039,2022-12-06 13:00:00,14.48,SVIX,620,8785.4,8785.4,192.20000000000073,-6762.026000000003,8977.6
5040,2022-12-06 14:00:00,14.4207,SVIX,620,8785.4,8785.4,155.4340000000011,-6762.026000000003,8940.834
5041,2022-12-06 14:00:00,236.198,VIXY,-620,-149542.76,-149542.76,3100.0,233201.84000000005,-146442.76
5042,2022-12-06 15:00:00,240.4,VIXY,-620,-149542.76,-149542.76,494.7600000000093,233201.84000000005,-149048.0
5043,2022-12-06 15:00:00,14.16,SVIX,620,8785.4,8785.4,-6.199999999998909,-6762.026000000003,8779.2
5044,2022-12-06 16:00:00,14.14,SVIX,620,8785.4,8785.4,-18.599999999998545,-6762.026000000003,8766.800000000001
5045,2022-12-06 16:00:00,241.2,VIXY,-620,-149542.76,-149542.76,-1.2399999999906868,233201.84000000005,-149544.0
5046,2022-12-06 17:00:00,243.2,VIXY,-620,-149542.76,-149542.76,-1241.2399999999907,233201.84000000005,-150784.0
5047,2022-12-06 17:00:00,14.01,SVIX,620,8785.4,8785.4,-99.19999999999891,-6762.026000000003,8686.2
5048,2022-12-06 18:00:00,242.2,VIXY,-620,-149542.76,-149542.76,-621.2399999999907,233201.84000000005,-150164.0
5049,2022-12-06 18:00:00,14.08,SVIX,620,8785.4,8785.4,-55.79999999999927,-6762.026000000003,8729.6
5050,2022-12-06 19:00:00,14.08,SVIX,620,8785.4,8785.4,-55.79999999999927,-6762.026000000003,8729.6
5051,2022-12-06 19:00:00,242.4,VIXY,-620,-149542.76,-149542.76,-745.2399999999907,233201.84000000005,-150288.0
5052,2022-12-06 20:00:00,14.01,SVIX,620,8785.4,8785.4,-99.19999999999891,-6762.026000000003,8686.2
5053,2022-12-06 20:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5054,2022-12-06 21:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5055,2022-12-06 21:00:00,14.02,SVIX,620,8785.4,8785.4,-93.0,-6762.026000000003,8692.4
5056,2022-12-06 23:00:00,243.402,VIXY,-620,-149542.76,-149542.76,-1366.4799999999814,233201.84000000005,-150909.24
5057,2022-12-06 23:00:00,14.02,SVIX,620,8785.4,8785.4,-93.0,-6762.026000000003,8692.4
5058,2022-12-07 00:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5059,2022-12-07 00:00:00,14.02,SVIX,620,8785.4,8785.4,-93.0,-6762.026000000003,8692.4
5060,2022-12-07 09:00:00,245.2,VIXY,-620,-149542.76,-149542.76,-2481.2399999999907,233201.84000000005,-152024.0
5061,2022-12-07 09:00:00,14.02,SVIX,620,8785.4,8785.4,-93.0,-6762.026000000003,8692.4
5062,2022-12-07 11:00:00,14.02,SVIX,620,8785.4,8785.4,-93.0,-6762.026000000003,8692.4
5063,2022-12-07 11:00:00,245.8,VIXY,-620,-149542.76,-149542.76,-2853.2399999999907,233201.84000000005,-152396.0
5064,2022-12-07 12:00:00,248.6,VIXY,-620,-149542.76,-149542.76,-4589.239999999991,233201.84000000005,-154132.0
5065,2022-12-07 12:00:00,13.62,SVIX,620,8785.4,8785.4,-341.0,-6762.026000000003,8444.4
5066,2022-12-07 13:00:00,244.8,VIXY,-620,-149542.76,-149542.76,-2233.2399999999907,233201.84000000005,-151776.0
5067,2022-12-07 13:00:00,13.73,SVIX,620,8785.4,8785.4,-272.7999999999993,-6762.026000000003,8512.6
5068,2022-12-07 14:00:00,246.5,VIXY,-620,-149542.76,-149542.76,-3287.2399999999907,233201.84000000005,-152830.0
5069,2022-12-07 14:00:00,13.812,SVIX,620,8785.4,8785.4,-221.95999999999913,-6762.026000000003,8563.44
5070,2022-12-07 15:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5071,2022-12-07 15:00:00,13.995,SVIX,620,8785.4,8785.4,-108.5,-6762.026000000003,8676.9
5072,2022-12-07 16:00:00,246.0,VIXY,-620,-149542.76,-149542.76,-2977.2399999999907,233201.84000000005,-152520.0
5073,2022-12-07 16:00:00,13.85,SVIX,620,8785.4,8785.4,-198.39999999999964,-6762.026000000003,8587.0
5074,2022-12-07 17:00:00,13.78,SVIX,620,8785.4,8785.4,-241.79999999999927,-6762.026000000003,8543.6
5075,2022-12-07 17:00:00,247.2,VIXY,-620,-149542.76,-149542.76,-3721.2399999999907,233201.84000000005,-153264.0
5076,2022-12-07 18:00:00,246.4,VIXY,-620,-149542.76,-149542.76,-3225.2399999999907,233201.84000000005,-152768.0
5077,2022-12-07 18:00:00,13.83,SVIX,620,8785.4,8785.4,-210.79999999999927,-6762.026000000003,8574.6
5078,2022-12-07 19:00:00,247.8,VIXY,-620,-149542.76,-149542.76,-4093.2399999999907,233201.84000000005,-153636.0
5079,2022-12-07 19:00:00,13.74,SVIX,620,8785.4,8785.4,-266.60000000000036,-6762.026000000003,8518.8
5080,2022-12-07 20:00:00,13.79,SVIX,620,8785.4,8785.4,-235.60000000000036,-6762.026000000003,8549.8
5081,2022-12-07 20:00:00,247.2,VIXY,-620,-149542.76,-149542.76,-3721.2399999999907,233201.84000000005,-153264.0
5082,2022-12-07 21:00:00,13.79,SVIX,620,8785.4,8785.4,-235.60000000000036,-6762.026000000003,8549.8
5083,2022-12-07 21:00:00,247.0,VIXY,-620,-149542.76,-149542.76,-3597.2399999999907,233201.84000000005,-153140.0
5084,2022-12-07 23:00:00,248.2,VIXY,-620,-149542.76,-149542.76,-4341.239999999991,233201.84000000005,-153884.0
5085,2022-12-07 23:00:00,13.76,SVIX,620,8785.4,8785.4,-254.1999999999989,-6762.026000000003,8531.2
5086,2022-12-08 00:00:00,248.4,VIXY,-620,-149542.76,-149542.76,-4465.239999999991,233201.84000000005,-154008.0
5087,2022-12-08 00:00:00,13.75,SVIX,620,8785.4,8785.4,-260.39999999999964,-6762.026000000003,8525.0
5088,2022-12-08 11:00:00,13.75,SVIX,620,8785.4,8785.4,-260.39999999999964,-6762.026000000003,8525.0
5089,2022-12-08 11:00:00,247.2,VIXY,-620,-149542.76,-149542.76,-3721.2399999999907,233201.84000000005,-153264.0
5090,2022-12-08 13:00:00,13.79,SVIX,620,8785.4,8785.4,-235.60000000000036,-6762.026000000003,8549.8
5091,2022-12-08 13:00:00,245.8,VIXY,-620,-149542.76,-149542.76,-2853.2399999999907,233201.84000000005,-152396.0
5092,2022-12-08 14:00:00,245.0,VIXY,-620,-149542.76,-149542.76,-2357.2399999999907,233201.84000000005,-151900.0
5093,2022-12-08 14:00:00,13.9,SVIX,620,8785.4,8785.4,-167.39999999999964,-6762.026000000003,8618.0
5094,2022-12-08 15:00:00,13.895,SVIX,620,8785.4,8785.4,-170.5,-6762.026000000003,8614.9
5095,2022-12-08 15:00:00,245.4,VIXY,-620,-149542.76,-149542.76,-2605.2399999999907,233201.84000000005,-152148.0
5096,2022-12-08 16:00:00,245.4,VIXY,-620,-149542.76,-149542.76,-2605.2399999999907,233201.84000000005,-152148.0
5097,2022-12-08 16:00:00,13.88,SVIX,620,8785.4,8785.4,-179.79999999999927,-6762.026000000003,8605.6
5098,2022-12-08 17:00:00,245.1,VIXY,-620,-149542.76,-149542.76,-2419.2399999999907,233201.84000000005,-151962.0
5099,2022-12-08 17:00:00,13.89,SVIX,620,8785.4,8785.4,-173.59999999999854,-6762.026000000003,8611.800000000001
5100,2022-12-08 18:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5101,2022-12-08 18:00:00,13.98,SVIX,620,8785.4,8785.4,-117.79999999999927,-6762.026000000003,8667.6
5102,2022-12-08 19:00:00,243.2,VIXY,-620,-149542.76,-149542.76,-1241.2399999999907,233201.84000000005,-150784.0
5103,2022-12-08 19:00:00,14.0,SVIX,620,8785.4,8785.4,-105.39999999999964,-6762.026000000003,8680.0
5104,2022-12-08 20:00:00,242.2,VIXY,-620,-149542.76,-149542.76,-621.2399999999907,233201.84000000005,-150164.0
5105,2022-12-08 20:00:00,14.05,SVIX,620,8785.4,8785.4,-74.39999999999964,-6762.026000000003,8711.0
5106,2022-12-08 21:00:00,14.06,SVIX,620,8785.4,8785.4,-68.19999999999891,-6762.026000000003,8717.2
5107,2022-12-08 21:00:00,242.8,VIXY,-620,-149542.76,-149542.76,-993.2399999999907,233201.84000000005,-150536.0
5108,2022-12-08 22:00:00,14.09,SVIX,620,8785.4,8785.4,-49.600000000000364,-6762.026000000003,8735.8
5109,2022-12-08 22:00:00,240.4,VIXY,-620,-149542.76,-149542.76,494.7600000000093,233201.84000000005,-149048.0
5110,2022-12-09 00:00:00,14.07,SVIX,620,8785.4,8785.4,-62.0,-6762.026000000003,8723.4
5111,2022-12-09 00:00:00,242.4,VIXY,-620,-149542.76,-149542.76,-745.2399999999907,233201.84000000005,-150288.0
5112,2022-12-09 11:00:00,14.07,SVIX,620,8785.4,8785.4,-62.0,-6762.026000000003,8723.4
5113,2022-12-09 11:00:00,240.4,VIXY,-620,-149542.76,-149542.76,494.7600000000093,233201.84000000005,-149048.0
5114,2022-12-09 12:00:00,14.07,SVIX,620,8785.4,8785.4,-62.0,-6762.026000000003,8723.4
5115,2022-12-09 12:00:00,240.0,VIXY,-620,-149542.76,-149542.76,742.7600000000093,233201.84000000005,-148800.0
5116,2022-12-09 13:00:00,244.0,VIXY,-620,-149542.76,-149542.76,-1737.2399999999907,233201.84000000005,-151280.0
5117,2022-12-09 13:00:00,13.9,SVIX,620,8785.4,8785.4,-167.39999999999964,-6762.026000000003,8618.0
5118,2022-12-09 14:00:00,244.2,VIXY,-620,-149542.76,-149542.76,-1861.2399999999907,233201.84000000005,-151404.0
5119,2022-12-09 14:00:00,13.945,SVIX,620,8785.4,8785.4,-139.5,-6762.026000000003,8645.9
5120,2022-12-09 15:00:00,244.042,VIXY,-620,-149542.76,-149542.76,-1763.2799999999988,233201.84000000005,-151306.04
5121,2022-12-09 15:00:00,13.94,SVIX,620,8785.4,8785.4,-142.60000000000036,-6762.026000000003,8642.8
5122,2022-12-09 16:00:00,243.4,VIXY,-620,-149542.76,-149542.76,-1365.2399999999907,233201.84000000005,-150908.0
5123,2022-12-09 16:00:00,13.98,SVIX,620,8785.4,8785.4,-117.79999999999927,-6762.026000000003,8667.6
5124,2022-12-09 17:00:00,244.2,VIXY,-620,-149542.76,-149542.76,-1861.2399999999907,233201.84000000005,-151404.0
5125,2022-12-09 17:00:00,13.9293,SVIX,620,8785.4,8785.4,-149.23400000000038,-6762.026000000003,8636.166
5126,2022-12-09 18:00:00,13.82,SVIX,620,8785.4,8785.4,-217.0,-6762.026000000003,8568.4
5127,2022-12-09 18:00:00,246.47,VIXY,-620,-149542.76,-149542.76,-3268.639999999985,233201.84000000005,-152811.4
5128,2022-12-09 19:00:00,243.0,VIXY,-620,-149542.76,-149542.76,-1117.2399999999907,233201.84000000005,-150660.0
5129,2022-12-09 19:00:00,14.01,SVIX,620,8785.4,8785.4,-99.19999999999891,-6762.026000000003,8686.2
5130,2022-12-09 20:00:00,13.75,SVIX,620,8785.4,8785.4,-260.39999999999964,-6762.026000000003,8525.0
5131,2022-12-09 20:00:00,247.602,VIXY,-620,-149542.76,-149542.76,-3970.4799999999814,233201.84000000005,-153513.24
5132,2022-12-09 21:00:00,13.73,SVIX,620,8785.4,8785.4,-272.7999999999993,-6762.026000000003,8512.6
5133,2022-12-09 21:00:00,248.0,VIXY,-620,-149542.76,-149542.76,-4217.239999999991,233201.84000000005,-153760.0
5134,2022-12-09 22:00:00,13.73,SVIX,620,8785.4,8785.4,-272.7999999999993,-6762.026000000003,8512.6
5135,2022-12-09 22:00:00,248.2,VIXY,-620,-149542.76,-149542.76,-4341.239999999991,233201.84000000005,-153884.0
5136,2022-12-09 23:00:00,245.2,VIXY,-620,-149542.76,-149542.76,-2481.2399999999907,233201.84000000005,-152024.0
5137,2022-12-09 23:00:00,13.67,SVIX,620,8785.4,8785.4,-310.0,-6762.026000000003,8475.4
5138,2022-12-12 12:00:00,246.8,VIXY,-620,-149542.76,-149542.76,-3473.2399999999907,233201.84000000005,-153016.0
5139,2022-12-12 12:00:00,13.67,SVIX,620,8785.4,8785.4,-310.0,-6762.026000000003,8475.4
5140,2022-12-12 13:00:00,247.398,VIXY,-620,-149542.76,-149542.76,-3844.0,233201.84000000005,-153386.76
5141,2022-12-12 13:00:00,13.8,SVIX,620,8785.4,8785.4,-229.39999999999964,-6762.026000000003,8556.0
5142,2022-12-12 14:00:00,247.8,VIXY,-620,-149542.76,-149542.76,-4093.2399999999907,233201.84000000005,-153636.0
5143,2022-12-12 14:00:00,13.72,SVIX,620,8785.4,8785.4,-279.0,-6762.026000000003,8506.4
5144,2022-12-12 15:00:00,246.6,VIXY,-620,-149542.76,-149542.76,-3349.2399999999907,233201.84000000005,-152892.0
5145,2022-12-12 15:00:00,13.79,SVIX,620,8785.4,8785.4,-235.60000000000036,-6762.026000000003,8549.8
5146,2022-12-12 16:00:00,13.83,SVIX,620,8785.4,8785.4,-210.79999999999927,-6762.026000000003,8574.6
5147,2022-12-12 16:00:00,246.1,VIXY,-620,-149542.76,-149542.76,-3039.2399999999907,233201.84000000005,-152582.0
5148,2022-12-12 17:00:00,13.855,SVIX,620,8785.4,8785.4,-195.29999999999927,-6762.026000000003,8590.1
5149,2022-12-12 17:00:00,245.2,VIXY,-620,-149542.76,-149542.76,-2481.2399999999907,233201.84000000005,-152024.0
5150,2022-12-12 18:00:00,245.4,VIXY,-620,-149542.76,-149542.76,-2605.2399999999907,233201.84000000005,-152148.0
5151,2022-12-12 18:00:00,13.875,SVIX,620,8785.4,8785.4,-182.89999999999964,-6762.026000000003,8602.5
5152,2022-12-12 19:00:00,244.44,VIXY,-620,-149542.76,-149542.76,-2010.039999999979,233201.84000000005,-151552.8
5153,2022-12-12 19:00:00,13.9142,SVIX,620,8785.4,8785.4,-158.59599999999955,-6762.026000000003,8626.804
5154,2022-12-12 20:00:00,13.82,SVIX,620,8785.4,8785.4,-217.0,-6762.026000000003,8568.4
5155,2022-12-12 20:00:00,246.4,VIXY,-620,-149542.76,-149542.76,-3225.2399999999907,233201.84000000005,-152768.0
5156,2022-12-12 21:00:00,246.6,VIXY,-620,-149542.76,-149542.76,-3349.2399999999907,233201.84000000005,-152892.0
5157,2022-12-12 21:00:00,13.79,SVIX,620,8785.4,8785.4,-235.60000000000036,-6762.026000000003,8549.8
5158,2022-12-12 22:00:00,13.8,SVIX,620,8785.4,8785.4,-229.39999999999964,-6762.026000000003,8556.0
5159,2022-12-12 22:00:00,246.6,VIXY,-620,-149542.76,-149542.76,-3349.2399999999907,233201.84000000005,-152892.0
5160,2022-12-12 23:00:00,246.2,VIXY,-620,-149542.76,-149542.76,-3101.2399999999907,233201.84000000005,-152644.0
5161,2022-12-12 23:00:00,13.77,SVIX,620,8785.4,8785.4,-248.0,-6762.026000000003,8537.4
5162,2022-12-13 11:00:00,245.4,VIXY,-620,-149542.76,-149542.76,-2605.2399999999907,233201.84000000005,-152148.0
5163,2022-12-13 11:00:00,13.77,SVIX,620,8785.4,8785.4,-248.0,-6762.026000000003,8537.4
5164,2022-12-13 12:00:00,244.0,VIXY,-620,-149542.76,-149542.76,-1737.2399999999907,233201.84000000005,-151280.0
5165,2022-12-13 12:00:00,13.93,SVIX,620,8785.4,8785.4,-148.79999999999927,-6762.026000000003,8636.6
5166,2022-12-13 13:00:00,14.58,SVIX,610,8893.8,8893.8,0.0,-6616.226000000002,8893.8
5167,2022-12-13 13:00:00,232.6,VIXY,-610,-141886.0,-141886.0,0.0,230875.84000000005,-141886.0
