ticker,date,shares_outstanding,float_shares,iwf
GL,2023-10-05,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-06,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-09,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-10,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-11,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-12,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-13,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-16,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-17,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-18,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-19,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-20,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-23,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-24,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-25,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-26,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-27,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-30,82542896.0,81841263.0,0.9914997772794403
GL,2023-10-31,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-01,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-02,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-03,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-06,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-07,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-08,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-09,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-10,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-13,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-14,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-15,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-16,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-17,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-20,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-21,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-22,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-24,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-27,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-28,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-29,82542896.0,81841263.0,0.9914997772794403
GL,2023-11-30,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-01,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-04,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-05,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-06,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-07,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-08,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-11,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-12,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-13,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-14,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-15,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-18,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-19,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-20,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-21,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-22,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-26,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-27,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-28,82542896.0,81841263.0,0.9914997772794403
GL,2023-12-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-01-31,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-02-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-03-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-04-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-05-31,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-06-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-07-31,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-08-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-09-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-28,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-10-31,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-01,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-07,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-08,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-14,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-15,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-21,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-22,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-25,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-11-29,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-02,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-03,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-04,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-05,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-06,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-09,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-10,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-11,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-12,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-13,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-16,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-17,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-18,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-19,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-20,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-23,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-24,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-26,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-27,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-30,82542896.0,81841263.0,0.9914997772794403
GL,2024-12-31,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-02,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-03,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-06,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-07,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-08,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-10,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-13,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-14,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-15,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-16,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-17,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-21,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-22,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-23,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-24,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-27,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-28,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-29,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-30,82542896.0,81841263.0,0.9914997772794403
GL,2025-01-31,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-03,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-04,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-05,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-06,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-07,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-10,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-11,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-12,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-13,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-14,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-18,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-19,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-20,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-21,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-24,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-25,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-26,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-27,82542896.0,81841263.0,0.9914997772794403
GL,2025-02-28,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-03,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-04,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-05,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-06,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-07,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-10,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-11,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-12,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-13,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-14,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-17,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-18,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-19,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-20,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-21,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-24,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-25,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-26,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-27,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-28,82542896.0,81841263.0,0.9914997772794403
GL,2025-03-31,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-01,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-02,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-03,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-04,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-07,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-08,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-09,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-10,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-11,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-14,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-15,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-16,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-17,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-21,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-22,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-23,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-24,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-25,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-28,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-29,82542896.0,81841263.0,0.9914997772794403
GL,2025-04-30,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-01,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-02,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-05,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-06,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-07,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-08,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-09,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-12,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-13,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-14,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-15,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-16,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-19,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-20,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-21,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-22,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-23,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-27,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-28,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-29,82542896.0,81841263.0,0.9914997772794403
GL,2025-05-30,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-02,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-03,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-04,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-05,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-06,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-09,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-10,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-11,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-12,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-13,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-16,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-17,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-18,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-20,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-23,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-24,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-25,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-26,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-27,82542896.0,81841263.0,0.9914997772794403
GL,2025-06-30,82542896.0,81841263.0,0.9914997772794403
GS,2023-01-03,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-04,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-05,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-06,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-09,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-10,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-11,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-12,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-13,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-17,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-18,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-19,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-20,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-23,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-24,306840992.0,291018731.0,0.9484349828982432
GS,2023-01-25,306840992.0,291018731.0,0.9484349828982432
